#FamilyID	pvalue	Significant at 0.05
OG0012595	0.961	n
OG0012596	0.961	n
OG0012597	0.871	n
OG0012598	0.768	n
OG0012599	0.862	n
OG0012600	0.961	n
OG0012601	0.808	n
OG0012602	0.961	n
OG0012603	0.961	n
OG0012604	0.961	n
OG0012605	0.961	n
OG0012606	0.961	n
OG0012607	0.961	n
OG0012608	0.871	n
OG0012609	0.961	n
OG0012610	0.961	n
OG0012611	0.808	n
OG0012612	0.961	n
OG0012613	0.961	n
OG0012614	0.961	n
OG0012615	0.871	n
OG0012616	0.871	n
OG0012617	0.871	n
OG0012618	0.961	n
OG0012619	0.767	n
OG0012620	0.871	n
OG0012621	0.767	n
OG0012622	0.709	n
OG0012623	0.961	n
OG0012624	0.633	n
OG0012625	0.827	n
OG0012626	0.684	n
OG0012627	0.668	n
OG0012628	0.646	n
OG0012629	0.871	n
OG0012630	0.827	n
OG0012632	0.808	n
OG0012633	0.917	n
OG0012634	0.768	n
OG0012635	0.808	n
OG0012637	0.88	n
OG0012639	0.684	n
OG0012641	0.56	n
OG0012642	0.871	n
OG0012643	0.871	n
OG0012644	0.768	n
OG0012645	0.961	n
OG0012646	0.722	n
OG0012647	0.961	n
OG0012648	0.827	n
OG0012649	0.767	n
OG0012650	0.834	n
OG0012651	0.827	n
OG0012652	0.827	n
OG0012654	0.661	n
OG0012655	0.827	n
OG0012656	0.827	n
OG0012657	0.827	n
OG0012658	0.827	n
OG0012659	0.587	n
OG0012660	0.827	n
OG0012661	0.827	n
OG0012662	0.768	n
OG0012663	0.961	n
OG0012664	0.768	n
OG0012665	0.961	n
OG0012666	0.688	n
OG0012667	0.961	n
OG0012668	0.768	n
OG0012669	0.961	n
OG0012670	0.481	n
OG0012671	0.961	n
OG0012672	0.808	n
OG0012673	0.827	n
OG0012674	0.768	n
OG0012675	0.684	n
OG0012676	0.961	n
OG0012677	0.871	n
OG0012678	0.684	n
OG0012679	0.773	n
OG0012680	0.961	n
OG0012681	0.827	n
OG0012682	0.834	n
OG0012683	0.827	n
OG0012684	0.768	n
OG0012685	0.961	n
OG0012686	0.767	n
OG0012687	0.768	n
OG0012688	0.827	n
OG0012689	0.827	n
OG0012690	0.827	n
OG0012691	0.871	n
OG0012692	0.592	n
OG0012693	0.871	n
OG0012694	0.878	n
OG0012695	0.767	n
OG0012696	0.684	n
OG0012697	0.961	n
OG0012698	0.961	n
OG0012699	0.871	n
OG0012700	0.871	n
OG0012701	0.624	n
OG0012702	0.961	n
OG0012703	0.827	n
OG0012704	0.768	n
OG0012705	0.871	n
OG0012706	0.871	n
OG0012707	0.871	n
OG0012708	0.961	n
OG0012709	0.768	n
OG0012711	0.591	n
OG0012714	0.781	n
OG0012715	0.871	n
OG0012716	0.684	n
OG0012717	0.871	n
OG0012718	0.481	n
OG0012719	0.783	n
OG0012720	0.871	n
OG0012721	0.961	n
OG0012722	0.093	n
OG0012723	0.627	n
OG0012724	0.768	n
OG0012725	0.827	n
OG0012726	0.827	n
OG0012727	0.768	n
OG0012728	0.791	n
OG0012729	0.786	n
OG0012731	0.827	n
OG0012732	0.24	n
OG0012733	0.808	n
OG0012734	0.961	n
OG0012735	0.871	n
OG0012736	0.961	n
OG0012737	0.423	n
OG0012738	0.935	n
OG0012739	0.684	n
OG0012740	0.871	n
OG0012741	0.961	n
OG0012742	0.688	n
OG0012743	0.961	n
OG0012744	0.438	n
OG0012746	0.871	n
OG0012748	0.709	n
OG0012749	0.878	n
OG0012750	0.871	n
OG0012751	0.961	n
OG0012752	0.713	n
OG0012753	0.961	n
OG0012754	0.871	n
OG0012755	0.768	n
OG0012756	0.767	n
OG0012757	0.961	n
OG0012758	0.961	n
OG0012759	0.961	n
OG0012760	0.961	n
OG0012761	0.961	n
OG0012762	0.961	n
OG0012763	0.438	n
OG0012764	0.961	n
OG0012765	0.684	n
OG0012766	0.961	n
OG0012767	0.827	n
OG0012768	0.871	n
OG0012769	0.871	n
OG0012770	0.808	n
OG0012772	0.791	n
OG0012774	0.871	n
OG0012775	0.722	n
OG0012776	0.871	n
OG0012777	0.871	n
OG0012778	0.827	n
OG0012779	0.961	n
OG0012780	0.827	n
OG0012781	0.961	n
OG0012782	0.827	n
OG0012783	0.808	n
OG0012784	0.552	n
OG0012785	0.768	n
OG0012786	0.827	n
OG0012787	0.684	n
OG0012788	0.827	n
OG0012789	0.845	n
OG0012790	0.808	n
OG0012791	0.827	n
OG0012792	0.961	n
OG0012793	0.871	n
OG0012794	0.827	n
OG0012795	0.726	n
OG0012796	0.827	n
OG0012797	0.808	n
OG0012798	0.871	n
OG0012799	0.961	n
OG0012800	0.871	n
OG0012801	0.827	n
OG0012802	0.871	n
OG0012803	0.768	n
OG0012804	0.768	n
OG0012805	0.827	n
OG0012806	0.808	n
OG0012807	0.768	n
OG0012808	0.685	n
OG0012809	0.808	n
OG0012810	0.768	n
OG0012811	0.768	n
OG0012812	0.961	n
OG0012813	0.961	n
OG0012814	0.808	n
OG0012815	0.768	n
OG0012816	0.961	n
OG0012817	0.871	n
OG0012818	0.827	n
OG0012819	0.303	n
OG0012820	0.768	n
OG0012821	0.684	n
OG0012822	0.684	n
OG0012823	0.684	n
OG0012824	0.961	n
OG0012825	0.871	n
OG0012826	0.871	n
OG0012827	0.845	n
OG0012828	0.684	n
OG0012829	0.768	n
OG0012830	0.559	n
OG0012831	0.684	n
OG0012832	0.768	n
OG0012833	0.871	n
OG0012834	0.961	n
OG0012835	0.808	n
OG0012836	0.827	n
OG0012837	0.808	n
OG0012838	0.871	n
OG0012839	0.684	n
OG0012840	0.767	n
OG0012841	0.768	n
OG0012842	0.871	n
OG0012843	0.961	n
OG0012844	0.684	n
OG0012845	0.961	n
OG0012846	0.961	n
OG0012847	0.827	n
OG0012848	0.768	n
OG0012849	0.768	n
OG0012850	0.961	n
OG0012851	0.684	n
OG0012852	0.827	n
OG0012853	0.961	n
OG0012854	0.871	n
OG0012855	0.768	n
OG0012856	0.827	n
OG0012857	0.827	n
OG0012858	0.961	n
OG0012859	0.808	n
OG0012860	0.808	n
OG0012861	0.827	n
OG0012863	0.827	n
OG0012864	0.684	n
OG0012865	0.554	n
OG0012866	0.827	n
OG0012867	0.555	n
OG0012868	0.871	n
OG0012870	0.871	n
OG0012871	0.827	n
OG0012872	0.684	n
OG0012873	0.871	n
OG0012874	0.684	n
OG0012875	0.871	n
OG0012876	0.808	n
OG0012878	0.704	n
OG0012879	0.767	n
OG0012880	0.871	n
OG0012881	0.684	n
OG0012882	0.555	n
OG0012883	0.537	n
OG0012884	0.827	n
OG0012885	0.827	n
OG0012886	0.768	n
OG0012887	0.827	n
OG0012888	0.961	n
OG0012889	0.871	n
OG0012890	0.961	n
OG0012891	0.768	n
OG0012892	0.684	n
OG0012893	0.871	n
OG0012894	0.768	n
OG0012895	0.693	n
OG0012896	0.961	n
OG0012897	0.684	n
OG0012898	0.808	n
OG0012899	0.768	n
OG0012900	0.827	n
OG0012901	0.845	n
OG0012902	0.961	n
OG0012903	0.808	n
OG0012904	0.961	n
OG0012905	0.827	n
OG0012906	0.808	n
OG0012907	0.768	n
OG0012908	0.808	n
OG0012909	0.768	n
OG0012912	0.383	n
OG0012913	0.871	n
OG0012914	0.827	n
OG0012915	0.871	n
OG0012916	0.684	n
OG0012917	0.871	n
OG0012918	0.961	n
OG0012919	0.961	n
OG0012920	0.684	n
OG0012921	0.871	n
OG0012922	0.827	n
OG0012923	0.871	n
OG0012924	0.808	n
OG0012925	0.808	n
OG0012926	0.768	n
OG0012927	0.961	n
OG0012928	0.871	n
OG0012929	0.768	n
OG0012930	0.961	n
OG0012931	0.961	n
OG0012932	0.961	n
OG0012933	0.961	n
OG0012934	0.961	n
OG0012935	0.961	n
OG0012936	0.961	n
OG0012937	0.961	n
OG0012938	0.767	n
OG0012939	0.797	n
OG0012940	0.961	n
OG0012941	0.961	n
OG0012942	0.961	n
OG0012943	0.961	n
OG0012944	0.845	n
OG0012945	0.961	n
OG0012948	0.684	n
OG0012949	0.871	n
OG0012950	0.871	n
OG0012951	0.768	n
OG0012952	0.808	n
OG0012953	0.684	n
OG0012954	0.827	n
OG0012955	0.684	n
OG0012956	0.768	n
OG0012957	0.768	n
OG0012958	0.871	n
OG0012959	0.871	n
OG0012960	0.871	n
OG0012961	0.684	n
OG0012962	0.808	n
OG0012963	0.961	n
OG0012964	0.808	n
OG0012965	0.799	n
OG0012966	0.871	n
OG0012967	0.768	n
OG0012968	0.537	n
OG0012969	0.808	n
OG0012970	0.808	n
OG0012971	0.768	n
OG0012972	0.768	n
OG0012973	0.961	n
OG0012974	0.768	n
OG0012975	0.827	n
OG0012976	0.808	n
OG0012977	0.871	n
OG0012978	0.827	n
OG0012979	0.827	n
OG0012980	0.827	n
OG0012981	0.827	n
OG0012982	0.636	n
OG0012983	0.827	n
OG0012984	0.827	n
OG0012985	0.827	n
OG0012986	0.845	n
OG0012987	0.827	n
OG0012988	0.768	n
OG0012989	0.741	n
OG0012990	0.768	n
OG0012991	0.808	n
OG0012992	0.871	n
OG0012993	0.812	n
OG0012994	0.961	n
OG0012995	0.827	n
OG0012996	0.768	n
OG0012997	0.961	n
OG0012998	0.827	n
OG0012999	0.808	n
OG0013000	0.808	n
OG0013001	0.845	n
OG0013002	0.41	n
OG0013003	0.808	n
OG0013004	0.684	n
OG0013005	0.224	n
OG0013006	0.767	n
OG0013007	0.808	n
OG0013008	0.768	n
OG0013009	0.768	n
OG0013010	0.808	n
OG0013011	0.961	n
OG0013012	0.768	n
OG0013013	0.845	n
OG0013014	0.808	n
OG0013015	0.827	n
OG0013016	0.961	n
OG0013017	0.768	n
OG0013018	0.961	n
OG0013019	0.827	n
OG0013020	0.684	n
OG0013021	0.961	n
OG0013022	0.768	n
OG0013023	0.845	n
OG0013024	0.768	n
OG0013025	0.871	n
OG0013026	0.684	n
OG0013027	0.767	n
OG0013028	0.827	n
OG0013029	0.961	n
OG0013031	0.871	n
OG0013032	0.961	n
OG0013033	0.961	n
OG0013034	0.56	n
OG0013035	0.961	n
OG0013036	0.768	n
OG0013037	0.845	n
OG0013038	0.961	n
OG0013039	0.961	n
OG0013040	0.768	n
OG0013041	0.591	n
OG0013042	0.516	n
OG0013043	0.797	n
OG0013044	0.827	n
OG0013045	0.808	n
OG0013046	0.961	n
OG0013047	0.862	n
OG0013048	0.871	n
OG0013049	0.961	n
OG0013050	0.961	n
OG0013051	0.768	n
OG0013052	0.827	n
OG0013053	0.827	n
OG0013054	0.827	n
OG0013055	0.961	n
OG0013056	0.827	n
OG0013057	0.871	n
OG0013058	0.753	n
OG0013059	0.961	n
OG0013060	0.827	n
OG0013061	0.845	n
OG0013062	0.808	n
OG0013063	0.961	n
OG0013064	0.768	n
OG0013065	0.478	n
OG0013066	0.808	n
OG0013067	0.525	n
OG0013068	0.481	n
OG0013069	0.684	n
OG0013070	0.768	n
OG0013071	0.768	n
OG0013072	0.684	n
OG0013073	0.827	n
OG0013074	0.961	n
OG0013075	0.768	n
OG0013076	0.768	n
OG0013078	0.827	n
OG0013079	0.827	n
OG0013080	0.871	n
OG0013081	0.122	n
OG0013082	0.808	n
OG0013083	0.871	n
OG0013084	0.871	n
OG0013085	0.827	n
OG0013087	0.932	n
OG0013090	0.709	n
OG0013091	0.767	n
OG0013095	0.768	n
OG0013096	0.871	n
OG0013097	0.871	n
OG0013102	0.768	n
OG0013103	0.961	n
OG0013104	0.961	n
OG0013105	0.768	n
OG0013106	0.808	n
OG0013107	0.767	n
OG0013108	0.961	n
OG0013110	0.768	n
OG0013111	0.827	n
OG0013112	0.827	n
OG0013113	0.767	n
OG0013114	0.627	n
OG0013115	0.915	n
OG0013116	0.961	n
OG0013117	0.827	n
OG0013118	0.871	n
OG0013119	0.961	n
OG0013121	0.961	n
OG0013122	0.768	n
OG0013123	0.827	n
OG0013125	0.871	n
OG0013126	0.481	n
OG0013127	0.961	n
OG0013129	0.767	n
OG0013130	0.961	n
OG0013131	0.77	n
OG0013133	0.768	n
OG0013134	0.961	n
OG0013135	0.961	n
OG0013136	0.961	n
OG0013137	0.961	n
OG0013138	0.808	n
OG0013139	0.768	n
OG0013140	0.961	n
OG0013141	0.768	n
OG0013142	0.827	n
OG0013143	0.204	n
OG0013144	0.768	n
OG0013145	0.516	n
OG0013146	0.773	n
OG0013147	0.663	n
OG0013148	0.591	n
OG0013149	0.834	n
OG0013150	0.871	n
OG0013151	0.961	n
OG0013152	0.961	n
OG0013153	0.961	n
OG0013154	0.961	n
OG0013155	0.627	n
OG0013156	0.961	n
OG0013158	0.961	n
OG0013159	0.827	n
OG0013160	0.827	n
OG0013161	0.131	n
OG0013162	0.961	n
OG0013163	0.961	n
OG0013164	0.961	n
OG0013165	0.768	n
OG0013166	0.563	n
OG0013167	0.768	n
OG0013168	0.478	n
OG0013169	0.664	n
OG0013171	0.827	n
OG0013172	0.827	n
OG0013173	0.961	n
OG0013174	0.961	n
OG0013175	0.768	n
OG0013176	0.961	n
OG0013177	0.827	n
OG0013178	0.768	n
OG0013179	0.961	n
OG0013180	0.627	n
OG0013181	0.524	n
OG0013182	0.827	n
OG0013183	0.636	n
OG0013184	0.961	n
OG0013185	0.827	n
OG0013186	0.845	n
OG0013187	0.961	n
OG0013188	0.88	n
OG0013189	0.961	n
OG0013190	0.827	n
OG0013191	0.871	n
OG0013192	0.602	n
OG0013193	0.722	n
OG0013194	0.768	n
OG0013195	0.41	n
OG0013196	0.684	n
OG0013197	0.768	n
OG0013198	0.961	n
OG0013199	0.961	n
OG0013200	0.961	n
OG0013201	0.961	n
OG0013202	0.961	n
OG0013203	0.32	n
OG0013205	0.961	n
OG0013206	0.827	n
OG0013207	0.961	n
OG0013208	0.791	n
OG0013209	0.871	n
OG0013210	0.827	n
OG0013211	0.768	n
OG0013212	0.827	n
OG0013213	0.768	n
OG0013214	0.561	n
OG0013215	0.684	n
OG0013216	0.827	n
OG0013217	0.827	n
OG0013218	0.961	n
OG0013219	0.827	n
OG0013220	0.768	n
OG0013221	0.961	n
OG0013222	0.786	n
OG0013223	0.961	n
OG0013224	0.845	n
OG0013225	0.871	n
OG0013226	0.871	n
OG0013227	0.827	n
OG0013228	0.827	n
OG0013229	0.438	n
OG0013230	0.827	n
OG0013231	0.549	n
OG0013232	0.961	n
OG0013233	0.862	n
OG0013234	0.961	n
OG0013235	0.871	n
OG0013236	0.684	n
OG0013237	0.827	n
OG0013238	0.481	n
OG0013240	0.88	n
OG0013241	0.666	n
OG0013242	0.827	n
OG0013243	0.961	n
OG0013244	0.768	n
OG0013245	0.41	n
OG0013246	0.684	n
OG0013247	0.684	n
OG0013248	0.871	n
OG0013249	0.871	n
OG0013250	0.768	n
OG0013251	0.961	n
OG0013252	0.961	n
OG0013253	0.871	n
OG0013256	0.827	n
OG0013257	0.653	n
OG0013258	0.961	n
OG0013259	0.961	n
OG0013260	0.768	n
OG0013261	0.827	n
OG0013262	0.871	n
OG0013264	0.808	n
OG0013265	0.871	n
OG0013266	0.871	n
OG0013267	0.961	n
OG0013268	0.629	n
OG0013269	0.767	n
OG0013270	0.871	n
OG0013271	0.871	n
OG0013272	0.808	n
OG0013273	0.961	n
OG0013274	0.511	n
OG0013275	0.961	n
OG0013276	0.961	n
OG0013277	0.827	n
OG0013278	0.917	n
OG0013279	0.961	n
OG0013280	0.871	n
OG0013282	0.961	n
OG0013283	0.961	n
OG0013284	0.68	n
OG0013285	0.961	n
OG0013286	0.827	n
OG0013287	0.961	n
OG0013288	0.961	n
OG0013289	0.768	n
OG0013290	0.961	n
OG0013291	0.827	n
OG0013292	0.871	n
OG0013293	0.827	n
OG0013294	0.961	n
OG0013295	0.871	n
OG0013296	0.871	n
OG0013297	0.871	n
OG0013298	0.871	n
OG0013299	0.871	n
OG0013300	0.871	n
OG0013301	0.961	n
OG0013302	0.961	n
OG0013303	0.827	n
OG0013304	0.961	n
OG0013305	0.808	n
OG0013306	0.932	n
OG0013308	0.961	n
OG0013310	0.836	n
OG0013311	0.827	n
OG0013312	0.871	n
OG0013313	0.961	n
OG0013314	0.871	n
OG0013315	0.827	n
OG0013316	0.827	n
OG0013317	0.961	n
OG0013318	0.768	n
OG0013319	0.827	n
OG0013320	0.827	n
OG0013321	0.684	n
OG0013322	0.767	n
OG0013323	0.768	n
OG0013324	0.871	n
OG0013325	0.684	n
OG0013326	0.808	n
OG0013327	0.768	n
OG0013328	0.871	n
OG0013329	0.768	n
OG0013330	0.827	n
OG0013331	0.767	n
OG0013332	0.767	n
OG0013333	0.41	n
OG0013334	0.767	n
OG0013335	0.808	n
OG0013336	0.768	n
OG0013338	0.961	n
OG0013339	0.773	n
OG0013340	0.808	n
OG0013341	0.827	n
OG0013342	0.871	n
OG0013343	0.684	n
OG0013344	0.961	n
OG0013345	0.768	n
OG0013347	0.827	n
OG0013348	0.739	n
OG0013349	0.808	n
OG0013350	0.684	n
OG0013351	0.768	n
OG0013352	0.827	n
OG0013353	0.961	n
OG0013354	0.961	n
OG0013355	0.961	n
OG0013356	0.827	n
OG0013357	0.961	n
OG0013358	0.768	n
OG0013359	0.768	n
OG0013360	0.768	n
OG0013361	0.684	n
OG0013363	0.688	n
OG0013364	0.808	n
OG0013365	0.684	n
OG0013366	0.808	n
OG0013367	0.827	n
OG0013368	0.808	n
OG0013369	0.827	n
OG0013370	0.808	n
OG0013371	0.827	n
OG0013372	0.827	n
OG0013373	0.768	n
OG0013374	0.827	n
OG0013375	0.871	n
OG0013376	0.768	n
OG0013377	0.961	n
OG0013379	0.961	n
OG0013380	0.827	n
OG0013381	0.929	n
OG0013382	0.961	n
OG0013383	0.961	n
OG0013384	0.684	n
OG0013385	0.961	n
OG0013386	0.461	n
OG0013387	0.961	n
OG0013388	0.961	n
OG0013389	0.961	n
OG0013390	0.961	n
OG0013391	0.961	n
OG0013392	0.961	n
OG0013393	0.827	n
OG0013394	0.438	n
OG0013395	0.768	n
OG0013396	0.961	n
OG0013397	0.961	n
OG0013398	0.768	n
OG0013399	0.961	n
OG0013400	0.961	n
OG0013401	0.768	n
OG0013402	0.961	n
OG0013403	0.961	n
OG0013404	0.961	n
OG0013405	0.961	n
OG0013406	0.481	n
OG0013407	0.961	n
OG0013408	0.768	n
OG0013409	0.808	n
OG0013410	0.961	n
OG0013411	0.808	n
OG0013412	0.845	n
OG0013413	0.871	n
OG0013414	0.768	n
OG0013416	0.481	n
OG0013417	0.768	n
OG0013418	0.871	n
OG0013419	0.808	n
OG0013420	0.827	n
OG0013421	0.961	n
OG0013422	0.871	n
OG0013423	0.961	n
OG0013424	0.438	n
OG0013425	0.961	n
OG0013426	0.961	n
OG0013427	0.481	n
OG0013428	0.808	n
OG0013429	0.767	n
OG0013430	0.961	n
OG0013431	0.961	n
OG0013432	0.845	n
OG0013433	0.827	n
OG0013434	0.827	n
OG0013435	0.768	n
OG0013436	0.827	n
OG0013437	0.559	n
OG0013438	0.871	n
OG0013439	0.827	n
OG0013440	0.871	n
OG0013441	0.961	n
OG0013442	0.808	n
OG0013443	0.795	n
OG0013444	0.768	n
OG0013445	0.768	n
OG0013446	0.592	n
OG0013447	0.827	n
OG0013448	0.827	n
OG0013449	0.871	n
OG0013450	0.827	n
OG0013451	0.768	n
OG0013452	0.477	n
OG0013453	0.768	n
OG0013454	0.768	n
OG0013455	0.54	n
OG0013457	0.827	n
OG0013458	0.827	n
OG0013459	0.768	n
OG0013460	0.827	n
OG0013461	0.961	n
OG0013462	0.827	n
OG0013463	0.768	n
OG0013464	0.961	n
OG0013465	0.768	n
OG0013466	0.827	n
OG0013467	0.827	n
OG0013468	0.768	n
OG0013469	0.827	n
OG0013470	0.808	n
OG0013471	0.219	n
OG0013472	0.827	n
OG0013473	0.767	n
OG0013474	0.827	n
OG0013475	0.827	n
OG0013476	0.827	n
OG0013477	0.827	n
OG0013478	0.684	n
OG0013479	0.684	n
OG0013480	0.961	n
OG0013481	0.768	n
OG0013482	0.827	n
OG0013483	0.768	n
OG0013484	0.827	n
OG0013485	0.684	n
OG0013486	0.827	n
OG0013487	0.768	n
OG0013488	0.871	n
OG0013489	0.684	n
OG0013490	0.768	n
OG0013491	0.684	n
OG0013492	0.961	n
OG0013493	0.684	n
OG0013494	0.808	n
OG0013495	0.808	n
OG0013496	0.768	n
OG0013497	0.768	n
OG0013498	0.561	n
OG0013499	0.827	n
OG0013500	0.768	n
OG0013501	0.827	n
OG0013502	0.871	n
OG0013503	0.961	n
OG0013504	0.961	n
OG0013505	0.871	n
OG0013506	0.871	n
OG0013507	0.827	n
OG0013508	0.64	n
OG0013509	0.303	n
OG0013510	0.871	n
OG0013511	0.871	n
OG0013512	0.961	n
OG0013513	0.961	n
OG0013514	0.871	n
OG0013515	0.961	n
OG0013516	0.666	n
OG0013517	0.768	n
OG0013518	0.768	n
OG0013519	0.684	n
OG0013520	0.827	n
OG0013521	0.961	n
OG0013522	0.827	n
OG0013523	0.726	n
OG0013524	0.961	n
OG0013525	0.684	n
OG0013526	0.836	n
OG0013527	0.722	n
OG0013528	0.871	n
OG0013529	0.684	n
OG0013530	0.961	n
OG0013531	0.499	n
OG0013532	0.576	n
OG0013533	0.961	n
OG0013534	0.961	n
OG0013535	0.961	n
OG0013536	0.768	n
OG0013537	0.827	n
OG0013538	0.845	n
OG0013539	0.808	n
OG0013540	0.871	n
OG0013541	0.768	n
OG0013542	0.871	n
OG0013543	0.768	n
OG0013544	0.808	n
OG0013545	0.768	n
OG0013546	0.684	n
OG0013547	0.871	n
OG0013548	0.767	n
OG0013549	0.808	n
OG0013550	0.808	n
OG0013551	0.768	n
OG0013552	0.871	n
OG0013553	0.429	n
OG0013554	0.684	n
OG0013555	0.871	n
OG0013556	0.808	n
OG0013557	0.767	n
OG0013559	0.827	n
OG0013560	0.961	n
OG0013561	0.768	n
OG0013562	0.768	n
OG0013563	0.871	n
OG0013564	0.768	n
OG0013565	0.684	n
OG0013566	0.961	n
OG0013567	0.827	n
OG0013568	0.878	n
OG0013569	0.768	n
OG0013570	0.808	n
OG0013571	0.684	n
OG0013572	0.871	n
OG0013573	0.722	n
OG0013574	0.827	n
OG0013575	0.709	n
OG0013576	0.818	n
OG0013577	0.41	n
OG0013578	0.871	n
OG0013579	0.831	n
OG0013580	0.768	n
OG0013581	0.961	n
OG0013582	0.827	n
OG0013584	0.961	n
OG0013586	0.555	n
OG0013587	0.098	n
OG0013588	0.827	n
OG0013589	0.077	n
OG0013590	0.827	n
OG0013591	0.961	n
OG0013592	0.871	n
OG0013593	0.961	n
OG0013594	0.768	n
OG0013595	0.827	n
OG0013597	0.768	n
OG0013598	0.768	n
OG0013599	0.961	n
OG0013600	0.871	n
OG0013601	0.827	n
OG0013602	0.961	n
OG0013603	0.768	n
OG0013604	0.871	n
OG0013605	0.961	n
OG0013606	0.522	n
OG0013607	0.768	n
OG0013608	0.961	n
OG0013609	0.713	n
OG0013610	0.961	n
OG0013611	0.827	n
OG0013612	0.961	n
OG0013613	0.636	n
OG0013614	0.961	n
OG0013615	0.603	n
OG0013616	0.871	n
OG0013617	0.56	n
OG0013618	0.625	n
OG0013619	0.555	n
OG0013620	0.827	n
OG0013621	0.09	n
OG0013622	0.56	n
OG0013623	0.684	n
OG0013625	0.961	n
OG0013626	0.429	n
OG0013627	0.961	n
OG0013628	0.636	n
OG0013629	0.961	n
OG0013630	0.961	n
OG0013631	0.455	n
OG0013632	0.961	n
OG0013633	0.961	n
OG0013634	0.961	n
OG0013635	0.961	n
OG0013636	0.808	n
OG0013637	0.961	n
OG0013638	0.111	n
OG0013639	0.827	n
OG0013640	0.961	n
OG0013641	0.961	n
OG0013642	0.871	n
OG0013643	0.961	n
OG0013644	0.961	n
OG0013645	0.684	n
OG0013646	0.684	n
OG0013647	0.961	n
OG0013648	0.871	n
OG0013649	0.961	n
OG0013650	0.961	n
OG0013651	0.961	n
OG0013652	0.768	n
OG0013653	0.827	n
OG0013654	0.684	n
OG0013655	0.961	n
OG0013656	0.871	n
OG0013657	0.871	n
OG0013658	0.961	n
OG0013659	0.603	n
OG0013660	0.827	n
OG0013663	0.684	n
OG0013665	0.871	n
OG0013666	0.516	n
OG0013667	0.961	n
OG0013668	0.827	n
OG0013671	0.827	n
OG0013672	0.481	n
OG0013673	0.961	n
OG0013674	0.629	n
OG0013675	0.961	n
OG0013676	0.818	n
OG0013677	0.56	n
OG0013678	0.961	n
OG0013679	0.709	n
OG0013680	0.961	n
OG0013682	0.961	n
OG0013683	0.871	n
OG0013685	0.961	n
OG0013686	0.827	n
OG0013687	0.827	n
OG0013688	0.808	n
OG0013689	0.871	n
OG0013690	0.834	n
OG0013691	0.961	n
OG0013692	0.768	n
OG0013693	0.961	n
OG0013694	0.445	n
OG0013695	0.845	n
OG0013696	0.768	n
OG0013697	0.768	n
OG0013698	0.845	n
OG0013699	0.845	n
OG0013700	0.633	n
OG0013701	0.845	n
OG0013702	0.664	n
OG0013703	0.609	n
OG0013704	0.845	n
OG0013705	0.845	n
OG0013706	0.845	n
OG0013707	0.845	n
OG0013709	0.845	n
OG0013710	0.845	n
OG0013711	0.845	n
OG0013712	0.845	n
OG0013713	0.845	n
OG0013714	0.845	n
OG0013715	0.569	n
OG0013716	0.845	n
OG0013717	0.845	n
OG0013718	0.741	n
OG0013719	0.845	n
OG0013720	0.845	n
OG0013721	0.845	n
OG0013722	0.845	n
OG0013723	0.664	n
OG0013724	0.845	n
OG0013726	0.726	n
OG0013727	0.845	n
OG0013728	0.603	n
OG0013729	0.845	n
OG0013730	0.845	n
OG0013731	0.845	n
OG0013732	0.358	n
OG0013733	0.534	n
OG0013734	0.845	n
OG0013735	0.19	n
OG0013736	0.845	n
OG0013737	0.845	n
OG0013738	0.501	n
OG0013739	0.845	n
OG0013740	0.84	n
OG0013741	0.845	n
OG0013742	0.845	n
OG0013743	0.845	n
OG0013744	0.603	n
OG0013745	0.845	n
OG0013746	0.566	n
OG0013747	0.285	n
OG0013748	0.54	n
OG0013749	0.845	n
OG0013750	0.845	n
OG0013751	0.845	n
OG0013752	0.663	n
OG0013753	0.482	n
OG0013754	0.845	n
OG0013755	0.304	n
OG0013756	0.845	n
OG0013757	0.569	n
OG0013758	0.845	n
OG0013759	0.845	n
OG0013760	0.845	n
OG0013761	0.845	n
OG0013762	0.845	n
OG0013763	0.845	n
OG0013764	0.845	n
OG0013765	0.845	n
OG0013766	0.84	n
OG0013767	0.845	n
OG0013768	0.845	n
OG0013769	0.845	n
OG0013770	0.845	n
OG0013771	0.845	n
OG0013772	0.845	n
OG0013773	0.845	n
OG0013774	0.845	n
OG0013775	0.084	n
OG0013776	0.845	n
OG0013777	0.845	n
OG0013778	0.845	n
OG0013796	0.957	n
OG0013799	0.793	n
OG0013800	0.876	n
OG0013801	0.332	n
OG0013802	0.898	n
OG0013803	0.283	n
OG0013804	0.861	n
OG0013805	0.004	y
OG0013808	0.868	n
OG0013809	0.867	n
OG0013810	0.721	n
OG0013811	0.882	n
OG0013812	0.882	n
OG0013813	0.632	n
OG0013814	0.882	n
OG0013815	0.882	n
OG0013816	0.882	n
OG0013817	0.793	n
OG0013818	0.882	n
OG0013819	0.452	n
OG0013820	0.79	n
OG0013822	0.66	n
OG0013823	0.783	n
OG0013824	0.129	n
OG0013826	0.882	n
OG0013827	0.79	n
OG0013828	0.572	n
OG0013829	0.882	n
OG0013830	0.898	n
OG0013831	0.882	n
OG0013832	0.144	n
OG0013833	0.867	n
OG0013834	0.882	n
OG0013835	0.04	y
OG0013836	0.424	n
OG0013837	0.587	n
OG0013838	0.429	n
OG0013842	0.793	n
OG0013846	0.898	n
OG0013851	0.568	n
OG0013852	0.149	n
OG0013854	0.793	n
OG0013858	0.898	n
OG0013859	0.11	n
OG0013860	0.898	n
OG0013861	0.882	n
OG0013862	0.882	n
